"REF_DATE","GEO","DGUID","Sex","Age group","Disability type","Global Severity","Labour force status","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Moderate","Not in labour force","Number","223","units","0","v92012985","12.3.1.11.3.4","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Moderate","Participation rate","Percent","239","units","0","v92012986","12.3.1.11.3.5","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Moderate","Age standardized participation rate","Percent","239","units","0","v92012987","12.3.1.11.3.6","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Moderate","Employment Rate","Percent","239","units","0","v92012988","12.3.1.11.3.7","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Moderate","Age standardized employment rate","Percent","239","units","0","v92012989","12.3.1.11.3.8","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Moderate","Unemployment rate","Percent","239","units","0","v92012990","12.3.1.11.3.9","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Moderate","Age standardized unemployment rate","Percent","239","units","0","v92012991","12.3.1.11.3.10","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Total labour force","Number","223","units","0","v92012992","12.3.1.11.4.1","140","E","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Employed","Number","223","units","0","v92012993","12.3.1.11.4.2","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Unemployed","Number","223","units","0","v92012994","12.3.1.11.4.3","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Not in labour force","Number","223","units","0","v92012995","12.3.1.11.4.4","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Participation rate","Percent","239","units","0","v92012996","12.3.1.11.4.5","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Age standardized participation rate","Percent","239","units","0","v92012997","12.3.1.11.4.6","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Employment Rate","Percent","239","units","0","v92012998","12.3.1.11.4.7","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Age standardized employment rate","Percent","239","units","0","v92012999","12.3.1.11.4.8","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Unemployment rate","Percent","239","units","0","v92013000","12.3.1.11.4.9","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Age standardized unemployment rate","Percent","239","units","0","v92013001","12.3.1.11.4.10","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Total labour force","Number","223","units","0","v92013002","12.3.1.11.5.1","100","E","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Employed","Number","223","units","0","v92013003","12.3.1.11.5.2","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Unemployed","Number","223","units","0","v92013004","12.3.1.11.5.3","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Not in labour force","Number","223","units","0","v92013005","12.3.1.11.5.4","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Participation rate","Percent","239","units","0","v92013006","12.3.1.11.5.5","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Age standardized participation rate","Percent","239","units","0","v92013007","12.3.1.11.5.6","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Employment Rate","Percent","239","units","0","v92013008","12.3.1.11.5.7","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Age standardized employment rate","Percent","239","units","0","v92013009","12.3.1.11.5.8","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Unemployment rate","Percent","239","units","0","v92013010","12.3.1.11.5.9","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Age standardized unemployment rate","Percent","239","units","0","v92013011","12.3.1.11.5.10","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Total labour force","Number","223","units","0","v92013012","12.3.1.12.1.1","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Employed","Number","223","units","0","v92013013","12.3.1.12.1.2","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Unemployed","Number","223","units","0","v92013014","12.3.1.12.1.3","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Not in labour force","Number","223","units","0","v92013015","12.3.1.12.1.4","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Participation rate","Percent","239","units","0","v92013016","12.3.1.12.1.5","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Age standardized participation rate","Percent","239","units","0","v92013017","12.3.1.12.1.6","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Employment Rate","Percent","239","units","0","v92013018","12.3.1.12.1.7","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Age standardized employment rate","Percent","239","units","0","v92013019","12.3.1.12.1.8","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Unemployment rate","Percent","239","units","0","v92013020","12.3.1.12.1.9","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Age standardized unemployment rate","Percent","239","units","0","v92013021","12.3.1.12.1.10","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Mild","Total labour force","Number","223","units","0","v92013022","12.3.1.12.2.1","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Mild","Employed","Number","223","units","0","v92013023","12.3.1.12.2.2","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Mild","Unemployed","Number","223","units","0","v92013024","12.3.1.12.2.3","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Mild","Not in labour force","Number","223","units","0","v92013025","12.3.1.12.2.4","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Mild","Participation rate","Percent","239","units","0","v92013026","12.3.1.12.2.5","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Mild","Age standardized participation rate","Percent","239","units","0","v92013027","12.3.1.12.2.6","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Mild","Employment Rate","Percent","239","units","0","v92013028","12.3.1.12.2.7","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Mild","Age standardized employment rate","Percent","239","units","0","v92013029","12.3.1.12.2.8","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Mild","Unemployment rate","Percent","239","units","0","v92013030","12.3.1.12.2.9","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Mild","Age standardized unemployment rate","Percent","239","units","0","v92013031","12.3.1.12.2.10","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Total labour force","Number","223","units","0","v92013032","12.3.1.12.3.1","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Employed","Number","223","units","0","v92013033","12.3.1.12.3.2","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Unemployed","Number","223","units","0","v92013034","12.3.1.12.3.3","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Not in labour force","Number","223","units","0","v92013035","12.3.1.12.3.4","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Participation rate","Percent","239","units","0","v92013036","12.3.1.12.3.5","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Age standardized participation rate","Percent","239","units","0","v92013037","12.3.1.12.3.6","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Employment Rate","Percent","239","units","0","v92013038","12.3.1.12.3.7","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Age standardized employment rate","Percent","239","units","0","v92013039","12.3.1.12.3.8","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Unemployment rate","Percent","239","units","0","v92013040","12.3.1.12.3.9","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Age standardized unemployment rate","Percent","239","units","0","v92013041","12.3.1.12.3.10","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Severe","Total labour force","Number","223","units","0","v92013042","12.3.1.12.4.1","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Severe","Employed","Number","223","units","0","v92013043","12.3.1.12.4.2","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Severe","Unemployed","Number","223","units","0","v92013044","12.3.1.12.4.3","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Severe","Not in labour force","Number","223","units","0","v92013045","12.3.1.12.4.4","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Severe","Participation rate","Percent","239","units","0","v92013046","12.3.1.12.4.5","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Severe","Age standardized participation rate","Percent","239","units","0","v92013047","12.3.1.12.4.6","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Severe","Employment Rate","Percent","239","units","0","v92013048","12.3.1.12.4.7","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Severe","Age standardized employment rate","Percent","239","units","0","v92013049","12.3.1.12.4.8","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Severe","Unemployment rate","Percent","239","units","0","v92013050","12.3.1.12.4.9","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Severe","Age standardized unemployment rate","Percent","239","units","0","v92013051","12.3.1.12.4.10","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Total labour force","Number","223","units","0","v92013052","12.3.1.12.5.1","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Employed","Number","223","units","0","v92013053","12.3.1.12.5.2","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Unemployed","Number","223","units","0","v92013054","12.3.1.12.5.3","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Not in labour force","Number","223","units","0","v92013055","12.3.1.12.5.4","","F","","","0"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Participation rate","Percent","239","units","0","v92013056","12.3.1.12.5.5","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Age standardized participation rate","Percent","239","units","0","v92013057","12.3.1.12.5.6","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Employment Rate","Percent","239","units","0","v92013058","12.3.1.12.5.7","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Age standardized employment rate","Percent","239","units","0","v92013059","12.3.1.12.5.8","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Unemployment rate","Percent","239","units","0","v92013060","12.3.1.12.5.9","","F","","","1"
"2012","Yukon","2016A000260","Females","Total, 15 to 64 years","Unknown disability type","Very Severe","Age standardized unemployment rate","Percent","239","units","0","v92013061","12.3.1.12.5.10","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Total labour force","Number","223","units","0","v92019662","13.2.1.1.1.1","920","","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Employed","Number","223","units","0","v92019663","13.2.1.1.1.2","460","","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Unemployed","Number","223","units","0","v92019664","13.2.1.1.1.3","100","E","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Not in labour force","Number","223","units","0","v92019665","13.2.1.1.1.4","340","","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Participation rate","Percent","239","units","0","v92019666","13.2.1.1.1.5","62.2","","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Age standardized participation rate","Percent","239","units","0","v92019667","13.2.1.1.1.6","62.7","","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Employment Rate","Percent","239","units","0","v92019668","13.2.1.1.1.7","51.1","","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Age standardized employment rate","Percent","239","units","0","v92019669","13.2.1.1.1.8","50.8","","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Unemployment rate","Percent","239","units","0","v92019670","13.2.1.1.1.9","17.9","E","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Total population, severity of disability","Age standardized unemployment rate","Percent","239","units","0","v92019671","13.2.1.1.1.10","19.8","E","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Mild","Total labour force","Number","223","units","0","v92019672","13.2.1.1.2.1","330","","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Mild","Employed","Number","223","units","0","v92019673","13.2.1.1.2.2","220","E","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Mild","Unemployed","Number","223","units","0","v92019674","13.2.1.1.2.3","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Mild","Not in labour force","Number","223","units","0","v92019675","13.2.1.1.2.4","80","E","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Mild","Participation rate","Percent","239","units","0","v92019676","13.2.1.1.2.5","75.8","","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Mild","Age standardized participation rate","Percent","239","units","0","v92019677","13.2.1.1.2.6","75.0","","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Mild","Employment Rate","Percent","239","units","0","v92019678","13.2.1.1.2.7","66.7","","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Mild","Age standardized employment rate","Percent","239","units","0","v92019679","13.2.1.1.2.8","65.4","","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Mild","Unemployment rate","Percent","239","units","0","v92019680","13.2.1.1.2.9","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Mild","Age standardized unemployment rate","Percent","239","units","0","v92019681","13.2.1.1.2.10","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Moderate","Total labour force","Number","223","units","0","v92019682","13.2.1.1.3.1","230","E","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Moderate","Employed","Number","223","units","0","v92019683","13.2.1.1.3.2","160","E","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Moderate","Unemployed","Number","223","units","0","v92019684","13.2.1.1.3.3","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Moderate","Not in labour force","Number","223","units","0","v92019685","13.2.1.1.3.4","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Moderate","Participation rate","Percent","239","units","0","v92019686","13.2.1.1.3.5","81.0","","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Moderate","Age standardized participation rate","Percent","239","units","0","v92019687","13.2.1.1.3.6","75.5","","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Moderate","Employment Rate","Percent","239","units","0","v92019688","13.2.1.1.3.7","76.2","","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Moderate","Age standardized employment rate","Percent","239","units","0","v92019689","13.2.1.1.3.8","74.0","","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Moderate","Unemployment rate","Percent","239","units","0","v92019690","13.2.1.1.3.9","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Moderate","Age standardized unemployment rate","Percent","239","units","0","v92019691","13.2.1.1.3.10","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Severe","Total labour force","Number","223","units","0","v92019692","13.2.1.1.4.1","240","","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Severe","Employed","Number","223","units","0","v92019693","13.2.1.1.4.2","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Severe","Unemployed","Number","223","units","0","v92019694","13.2.1.1.4.3","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Severe","Not in labour force","Number","223","units","0","v92019695","13.2.1.1.4.4","130","E","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Severe","Participation rate","Percent","239","units","0","v92019696","13.2.1.1.4.5","43.5","E","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Severe","Age standardized participation rate","Percent","239","units","0","v92019697","13.2.1.1.4.6","45.0","","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Severe","Employment Rate","Percent","239","units","0","v92019698","13.2.1.1.4.7","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Severe","Age standardized employment rate","Percent","239","units","0","v92019699","13.2.1.1.4.8","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Severe","Unemployment rate","Percent","239","units","0","v92019700","13.2.1.1.4.9","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Severe","Age standardized unemployment rate","Percent","239","units","0","v92019701","13.2.1.1.4.10","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Very Severe","Total labour force","Number","223","units","0","v92019702","13.2.1.1.5.1","120","E","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Very Severe","Employed","Number","223","units","0","v92019703","13.2.1.1.5.2","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Very Severe","Unemployed","Number","223","units","0","v92019704","13.2.1.1.5.3","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Very Severe","Not in labour force","Number","223","units","0","v92019705","13.2.1.1.5.4","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Very Severe","Participation rate","Percent","239","units","0","v92019706","13.2.1.1.5.5","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Very Severe","Age standardized participation rate","Percent","239","units","0","v92019707","13.2.1.1.5.6","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Very Severe","Employment Rate","Percent","239","units","0","v92019708","13.2.1.1.5.7","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Very Severe","Age standardized employment rate","Percent","239","units","0","v92019709","13.2.1.1.5.8","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Very Severe","Unemployment rate","Percent","239","units","0","v92019710","13.2.1.1.5.9","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","All disability types","Very Severe","Age standardized unemployment rate","Percent","239","units","0","v92019711","13.2.1.1.5.10","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Total labour force","Number","223","units","0","v92019712","13.2.1.2.1.1","130","E","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Employed","Number","223","units","0","v92019713","13.2.1.2.1.2","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Unemployed","Number","223","units","0","v92019714","13.2.1.2.1.3","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Not in labour force","Number","223","units","0","v92019715","13.2.1.2.1.4","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Participation rate","Percent","239","units","0","v92019716","13.2.1.2.1.5","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Age standardized participation rate","Percent","239","units","0","v92019717","13.2.1.2.1.6","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Employment Rate","Percent","239","units","0","v92019718","13.2.1.2.1.7","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Age standardized employment rate","Percent","239","units","0","v92019719","13.2.1.2.1.8","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Unemployment rate","Percent","239","units","0","v92019720","13.2.1.2.1.9","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Total population, severity of disability","Age standardized unemployment rate","Percent","239","units","0","v92019721","13.2.1.2.1.10","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Mild","Total labour force","Number","223","units","0","v92019722","13.2.1.2.2.1","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Mild","Employed","Number","223","units","0","v92019723","13.2.1.2.2.2","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Mild","Unemployed","Number","223","units","0","v92019724","13.2.1.2.2.3","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Mild","Not in labour force","Number","223","units","0","v92019725","13.2.1.2.2.4","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Mild","Participation rate","Percent","239","units","0","v92019726","13.2.1.2.2.5","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Mild","Age standardized participation rate","Percent","239","units","0","v92019727","13.2.1.2.2.6","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Mild","Employment Rate","Percent","239","units","0","v92019728","13.2.1.2.2.7","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Mild","Age standardized employment rate","Percent","239","units","0","v92019729","13.2.1.2.2.8","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Mild","Unemployment rate","Percent","239","units","0","v92019730","13.2.1.2.2.9","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Mild","Age standardized unemployment rate","Percent","239","units","0","v92019731","13.2.1.2.2.10","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Moderate","Total labour force","Number","223","units","0","v92019732","13.2.1.2.3.1","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Moderate","Employed","Number","223","units","0","v92019733","13.2.1.2.3.2","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Moderate","Unemployed","Number","223","units","0","v92019734","13.2.1.2.3.3","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Moderate","Not in labour force","Number","223","units","0","v92019735","13.2.1.2.3.4","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Moderate","Participation rate","Percent","239","units","0","v92019736","13.2.1.2.3.5","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Moderate","Age standardized participation rate","Percent","239","units","0","v92019737","13.2.1.2.3.6","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Moderate","Employment Rate","Percent","239","units","0","v92019738","13.2.1.2.3.7","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Moderate","Age standardized employment rate","Percent","239","units","0","v92019739","13.2.1.2.3.8","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Moderate","Unemployment rate","Percent","239","units","0","v92019740","13.2.1.2.3.9","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Moderate","Age standardized unemployment rate","Percent","239","units","0","v92019741","13.2.1.2.3.10","","F","","","1"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Severe","Total labour force","Number","223","units","0","v92019742","13.2.1.2.4.1","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Severe","Employed","Number","223","units","0","v92019743","13.2.1.2.4.2","","F","","","0"
"2012","Northwest Territories","2016A000261","Males","Total, 15 to 64 years","Seeing","Severe","Unemployed","Number","223","units","0","v92019744","13.2.1.2.4.3","","F","","","0"
